case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,name,category,src,dst,bytes,wall_ms,phase
3,prefix,6,0.5,4,32,32,final_norm,gpu_compute,,cuda:0,0,0.142842,prefill
3,prefix,6,0.5,4,32,32,lm_head,gpu_compute,,cuda:0,0,2.550268,prefill
3,prefix,6,0.5,4,32,32,argmax,gpu_compute,,cuda:0,0,0.123803,prefill
3,prefix,6,0.5,4,32,32,output_token,token_copy,cuda:0,cpu,32,0.0579,prefill
3,prefix,6,0.5,4,32,32,embeddings,gpu_compute,,cuda:0,0,0.194978,decode
3,prefix,6,0.5,4,32,32,block_0,gpu_compute,,cuda:0,0,1.186159,decode
3,prefix,6,0.5,4,32,32,block_1,gpu_compute,,cuda:0,0,0.964633,decode
3,prefix,6,0.5,4,32,32,block_2,gpu_compute,,cuda:0,0,0.94987,decode
3,prefix,6,0.5,4,32,32,block_3,gpu_compute,,cuda:0,0,0.916477,decode
3,prefix,6,0.5,4,32,32,block_4,gpu_compute,,cuda:0,0,0.95184,decode
3,prefix,6,0.5,4,32,32,block_5,gpu_compute,,cuda:0,0,0.913734,decode
3,prefix,6,0.5,4,32,32,into_block_6,activation_copy,cuda:0,cpu,12288,0.056373,decode
3,prefix,6,0.5,4,32,32,block_6,cpu_compute,,cpu,0,5.51113,decode
3,prefix,6,0.5,4,32,32,block_7,cpu_compute,,cpu,0,5.454321,decode
3,prefix,6,0.5,4,32,32,block_8,cpu_compute,,cpu,0,5.668891,decode
3,prefix,6,0.5,4,32,32,block_9,cpu_compute,,cpu,0,5.52067,decode
3,prefix,6,0.5,4,32,32,block_10,cpu_compute,,cpu,0,5.53588,decode
3,prefix,6,0.5,4,32,32,block_11,cpu_compute,,cpu,0,5.549546,decode
3,prefix,6,0.5,4,32,32,into_final_norm,activation_copy,cpu,cuda:0,12288,0.101606,decode
3,prefix,6,0.5,4,32,32,final_norm,gpu_compute,,cuda:0,0,0.114053,decode
3,prefix,6,0.5,4,32,32,lm_head,gpu_compute,,cuda:0,0,1.428995,decode
3,prefix,6,0.5,4,32,32,argmax,gpu_compute,,cuda:0,0,0.106107,decode
3,prefix,6,0.5,4,32,32,output_token,token_copy,cuda:0,cpu,32,0.065858,decode
4,prefix,6,0.5,4,512,32,input_ids,token_copy,cpu,cuda:0,16384,0.099432,prefill
4,prefix,6,0.5,4,512,32,embeddings,gpu_compute,,cuda:0,0,0.416388,prefill
4,prefix,6,0.5,4,512,32,block_0,gpu_compute,,cuda:0,0,16.82167,prefill
4,prefix,6,0.5,4,512,32,block_1,gpu_compute,,cuda:0,0,17.765451,prefill
4,prefix,6,0.5,4,512,32,block_2,gpu_compute,,cuda:0,0,16.830255,prefill
4,prefix,6,0.5,4,512,32,block_3,gpu_compute,,cuda:0,0,16.855656,prefill
4,prefix,6,0.5,4,512,32,block_4,gpu_compute,,cuda:0,0,16.854701,prefill
4,prefix,6,0.5,4,512,32,block_5,gpu_compute,,cuda:0,0,16.959305,prefill
4,prefix,6,0.5,4,512,32,into_block_6,activation_copy,cuda:0,cpu,6291456,1.65349,prefill
